CODCAIXA,IDCODMOVCAIXA,DATA,OBS,OPERACAO,CREDITO,DEBITO,CODUSUARIO,CODVENREC,IDREMESSA,MESLCTO,HORA,REG,IDCODDESP,OP_SANGRIA,CODVENDA,CODTIPOVENDA,ID_PROCESSAMENTO,ORIGEM_NUVEM,VALOROPERACAO,OP_ACRESCIMO,OP_DESCONTO,TIPO_LANC,OBSERVACAO
1,3474,2025-04-22,000007 - EDUCBANK PAGAMENTOS EDUCACIONAI,30,902.5,0,8,1721,0,,15:44,,,,,,0,0,902.5,0,0,,000007 - EDUCBANK PAGAMENTOS EDUCACIONAI
1,3475,2025-04-22,Venda Deposito Bancario,3,0,902.5,8,1721,0,,15:44,,,,,,0,0,-902.5,0,0,,Venda Deposito Bancario
1,3476,2025-04-22,000006 - MARIA DO SOCORRO CAVALCANTE CAM,30,200,0,8,1722,0,,15:48,,,,,,0,0,200,0,0,,000006 - MARIA DO SOCORRO CAVALCANTE CAM
1,3477,2025-04-22,Venda Deposito Bancario,3,0,200,8,1722,0,,15:48,,,,,,0,0,-200,0,0,,Venda Deposito Bancario
1,3478,2025-04-22,000001 - Consumidor,30,2404.7,0,8,1723,0,,15:49,,,,,,0,0,2404.7,0,0,,000001 - Consumidor
1,3479,2025-04-22,Venda Deposito Bancario,3,0,2404.7,8,1723,0,,15:49,,,,,,0,0,-2404.7,0,0,,Venda Deposito Bancario
1,3480,2025-04-22,000001 - Consumidor,30,3422.74,0,8,1724,0,,15:55,,,,,,0,0,3422.74,0,0,,000001 - Consumidor
1,3481,2025-04-22,Venda Deposito Bancario,3,0,3422.74,8,1724,0,,15:55,,,,,,0,0,-3422.74,0,0,,Venda Deposito Bancario
1,3482,2025-04-22,000001 - Consumidor,30,1119.29,0,8,1725,0,,16:14,,,,,,0,0,1119.29,0,0,,000001 - Consumidor
1,3483,2025-04-22,Venda Deposito Bancario,3,0,1119.29,8,1725,0,,16:14,,,,,,0,0,-1119.29,0,0,,Venda Deposito Bancario
1,3484,2025-04-22,000006 - MARIA DO SOCORRO CAVALCANTE CAM,30,2100,0,8,1726,0,,16:16,,,,,,0,0,2100,0,0,,000006 - MARIA DO SOCORRO CAVALCANTE CAM
1,3485,2025-04-22,Venda Deposito Bancario,3,0,2100,8,1726,0,,16:16,,,,,,0,0,-2100,0,0,,Venda Deposito Bancario
1,3486,2025-04-22,000001 - Consumidor,30,773.73,0,8,1727,0,,16:19,,,,,,0,0,773.73,0,0,,000001 - Consumidor
1,3487,2025-04-22,Venda Deposito Bancario,3,0,773.73,8,1727,0,,16:19,,,,,,0,0,-773.73,0,0,,Venda Deposito Bancario
1,3488,2025-04-22,000001 - Consumidor,30,1140.81,0,8,1728,0,,16:20,,,,,,0,0,1140.81,0,0,,000001 - Consumidor
1,3489,2025-04-22,Venda Deposito Bancario,3,0,1140.81,8,1728,0,,16:20,,,,,,0,0,-1140.81,0,0,,Venda Deposito Bancario
1,3490,2025-04-23,000001 - Consumidor,30,5862.33,0,8,1729,0,,16:40,,,,,,0,0,5862.33,0,0,,000001 - Consumidor
1,3491,2025-04-23,Venda Deposito Bancario,3,0,5862.33,8,1729,0,,16:40,,,,,,0,0,-5862.33,0,0,,Venda Deposito Bancario
1,3492,2025-04-23,000001 - Consumidor,30,505.15,0,8,1730,0,,17:19,,,,,,0,0,505.15,0,0,,000001 - Consumidor
1,3493,2025-04-23,Venda Deposito Bancario,3,0,505.15,8,1730,0,,17:19,,,,,,0,0,-505.15,0,0,,Venda Deposito Bancario
1,3494,2025-04-25,000001 - Consumidor,30,1511.89,0,8,1731,0,,07:12,,,,,,0,0,1511.89,0,0,,000001 - Consumidor
1,3495,2025-04-25,Venda Deposito Bancario,3,0,1511.89,8,1731,0,,07:12,,,,,,0,0,-1511.89,0,0,,Venda Deposito Bancario
1,3496,2025-04-25,000001 - Consumidor,30,2326.79,0,8,1732,0,,07:12,,,,,,0,0,2326.79,0,0,,000001 - Consumidor
1,3497,2025-04-25,Venda Deposito Bancario,3,0,2326.79,8,1732,0,,07:12,,,,,,0,0,-2326.79,0,0,,Venda Deposito Bancario
1,3498,2025-04-25,000001 - Consumidor,30,1808.7,0,8,1733,0,,07:13,,,,,,0,0,1808.7,0,0,,000001 - Consumidor
1,3499,2025-04-25,Venda Deposito Bancario,3,0,1808.7,8,1733,0,,07:13,,,,,,0,0,-1808.7,0,0,,Venda Deposito Bancario
1,3500,2025-04-23,000001 - Consumidor,30,3422.74,0,8,1734,0,,13:10,,,,,,0,0,3422.74,0,0,,000001 - Consumidor
1,3501,2025-04-23,Venda Deposito Bancario,3,0,3422.74,8,1734,0,,13:10,,,,,,0,0,-3422.74,0,0,,Venda Deposito Bancario
1,3502,2025-04-28,000001 - Consumidor,30,5074.41,0,8,1735,0,,08:07,,,,,,0,0,5074.41,0,0,,000001 - Consumidor
1,3503,2025-04-28,Venda Deposito Bancario,3,0,5074.41,8,1735,0,,08:07,,,,,,0,0,-5074.41,0,0,,Venda Deposito Bancario
1,3504,2025-04-28,000001 - Consumidor,30,7069.71,0,8,1736,0,,09:02,,,,,,0,0,7069.71,0,0,,000001 - Consumidor
1,3505,2025-04-28,Venda Deposito Bancario,3,0,7069.71,8,1736,0,,09:02,,,,,,0,0,-7069.71,0,0,,Venda Deposito Bancario
1,3506,2025-04-30,000001 - Consumidor,30,603.91,0,8,1737,0,,14:09,,,,,,0,0,603.91,0,0,,000001 - Consumidor
1,3507,2025-04-30,Venda Deposito Bancario,3,0,603.91,8,1737,0,,14:09,,,,,,0,0,-603.91,0,0,,Venda Deposito Bancario
1,3508,2025-04-30,000001 - Consumidor,30,216.26,0,8,1738,0,,14:10,,,,,,0,0,216.26,0,0,,000001 - Consumidor
1,3509,2025-04-30,Venda Deposito Bancario,3,0,216.26,8,1738,0,,14:10,,,,,,0,0,-216.26,0,0,,Venda Deposito Bancario
1,3510,2025-04-30,000001 - Consumidor,30,1118,0,8,1739,0,,14:38,,,,,,0,0,1118,0,0,,000001 - Consumidor
1,3511,2025-04-30,Venda Deposito Bancario,3,0,1118,8,1739,0,,14:38,,,,,,0,0,-1118,0,0,,Venda Deposito Bancario
1,3512,2025-05-05,000007 - EDUCBANK PAGAMENTOS EDUCACIONAI,30,46568.47,0,8,1740,0,,14:43,,,,,,0,0,46568.47,0,0,,000007 - EDUCBANK PAGAMENTOS EDUCACIONAI
1,3513,2025-05-05,Venda Deposito Bancario,3,0,46568.47,8,1740,0,,14:43,,,,,,0,0,-46568.47,0,0,,Venda Deposito Bancario
1,3514,2025-05-05,000007 - EDUCBANK PAGAMENTOS EDUCACIONAI,30,164484.59,0,8,1741,0,,15:13,,,,,,0,0,164484.59,0,0,,000007 - EDUCBANK PAGAMENTOS EDUCACIONAI
1,3515,2025-05-05,Venda Deposito Bancario,3,0,164484.59,8,1741,0,,15:13,,,,,,0,0,-164484.59,0,0,,Venda Deposito Bancario
1,3516,2025-05-06,000001 - Consumidor,30,790,0,8,1742,0,,15:43,,,,,,0,0,790,0,0,,000001 - Consumidor
1,3517,2025-05-06,Venda Deposito Bancario,3,0,790,8,1742,0,,15:43,,,,,,0,0,-790,0,0,,Venda Deposito Bancario
1,3518,2025-05-08,000006 - MARIA DO SOCORRO CAVALCANTE CAM,30,10000,0,8,1743,0,,10:30,,,,,,0,0,10000,0,0,,000006 - MARIA DO SOCORRO CAVALCANTE CAM
1,3519,2025-05-08,Venda Deposito Bancario,3,0,10000,8,1743,0,,10:30,,,,,,0,0,-10000,0,0,,Venda Deposito Bancario
1,3520,2025-05-08,000001 - Consumidor,30,785.3,0,8,1744,0,,10:30,,,,,,0,0,785.3,0,0,,000001 - Consumidor
1,3521,2025-05-08,Venda Deposito Bancario,3,0,785.3,8,1744,0,,10:30,,,,,,0,0,-785.3,0,0,,Venda Deposito Bancario
1,3522,2025-05-09,000001 - Consumidor,30,1865.85,0,8,1745,0,,11:12,,,,,,0,0,1865.85,0,0,,000001 - Consumidor
1,3523,2025-05-09,Venda Deposito Bancario,3,0,1865.85,8,1745,0,,11:12,,,,,,0,0,-1865.85,0,0,,Venda Deposito Bancario
1,3524,2025-05-09,000001 - Consumidor,30,19376.15,0,8,1746,0,,11:12,,,,,,0,0,19376.15,0,0,,000001 - Consumidor
1,3525,2025-05-09,Venda Deposito Bancario,3,0,19376.15,8,1746,0,,11:12,,,,,,0,0,-19376.15,0,0,,Venda Deposito Bancario
1,3526,2025-05-09,000001 - Consumidor,30,1211.57,0,8,1747,0,,11:13,,,,,,0,0,1211.57,0,0,,000001 - Consumidor
1,3527,2025-05-09,Venda Deposito Bancario,3,0,1211.57,8,1747,0,,11:13,,,,,,0,0,-1211.57,0,0,,Venda Deposito Bancario
1,3528,2025-05-09,000001 - Consumidor,30,12569.9,0,8,1748,0,,11:13,,,,,,0,0,12569.9,0,0,,000001 - Consumidor
1,3529,2025-05-09,Venda Deposito Bancario,3,0,12569.9,8,1748,0,,11:13,,,,,,0,0,-12569.9,0,0,,Venda Deposito Bancario
1,3530,2025-05-12,000001 - Consumidor,30,235.34,0,8,1749,0,,13:02,,,,,,0,0,235.34,0,0,,000001 - Consumidor
1,3531,2025-05-12,Venda Deposito Bancario,3,0,235.34,8,1749,0,,13:02,,,,,,0,0,-235.34,0,0,,Venda Deposito Bancario
1,3532,2025-05-13,000001 - Consumidor,30,2315.4,0,8,1750,0,,08:15,,,,,,0,0,2315.4,0,0,,000001 - Consumidor
1,3533,2025-05-13,Venda Deposito Bancario,3,0,2315.4,8,1750,0,,08:15,,,,,,0,0,-2315.4,0,0,,Venda Deposito Bancario
1,3534,2025-05-17,000006 - MARIA DO SOCORRO CAVALCANTE CAM,30,17300,0,8,1751,0,,08:22,,,,,,0,0,17300,0,0,,000006 - MARIA DO SOCORRO CAVALCANTE CAM
1,3535,2025-05-17,Venda Deposito Bancario,3,0,17300,8,1751,0,,08:22,,,,,,0,0,-17300,0,0,,Venda Deposito Bancario
1,3536,2025-05-14,000006 - MARIA DO SOCORRO CAVALCANTE CAM,30,2887.5,0,8,1752,0,,09:08,,,,,,0,0,2887.5,0,0,,000006 - MARIA DO SOCORRO CAVALCANTE CAM
1,3537,2025-05-14,Venda Deposito Bancario,3,0,2887.5,8,1752,0,,09:08,,,,,,0,0,-2887.5,0,0,,Venda Deposito Bancario
1,3538,2025-05-15,000001 - Consumidor,30,816.96,0,8,1753,0,,09:29,,,,,,0,0,816.96,0,0,,000001 - Consumidor
1,3539,2025-05-15,Venda Deposito Bancario,3,0,816.96,8,1753,0,,09:29,,,,,,0,0,-816.96,0,0,,Venda Deposito Bancario
1,3540,2025-05-15,000006 - MARIA DO SOCORRO CAVALCANTE CAM,30,200,0,8,1754,0,,09:38,,,,,,0,0,200,0,0,,000006 - MARIA DO SOCORRO CAVALCANTE CAM
1,3541,2025-05-15,Venda Deposito Bancario,3,0,200,8,1754,0,,09:38,,,,,,0,0,-200,0,0,,Venda Deposito Bancario
1,3542,2025-05-15,000006 - MARIA DO SOCORRO CAVALCANTE CAM,30,350,0,8,1755,0,,13:35,,,,,,0,0,350,0,0,,000006 - MARIA DO SOCORRO CAVALCANTE CAM
1,3543,2025-05-15,Venda Deposito Bancario,3,0,350,8,1755,0,,13:35,,,,,,0,0,-350,0,0,,Venda Deposito Bancario
1,3544,2025-05-15,000001 - Consumidor,30,15515.64,0,8,1756,0,,13:36,,,,,,0,0,15515.64,0,0,,000001 - Consumidor
1,3545,2025-05-15,Venda Deposito Bancario,3,0,15515.64,8,1756,0,,13:36,,,,,,0,0,-15515.64,0,0,,Venda Deposito Bancario
1,3546,2025-05-16,000001 - Consumidor,30,19672.93,0,8,1757,0,,14:13,,,,,,0,0,19672.93,0,0,,000001 - Consumidor
1,3547,2025-05-16,Venda Deposito Bancario,3,0,19672.93,8,1757,0,,14:13,,,,,,0,0,-19672.93,0,0,,Venda Deposito Bancario
1,3548,2025-05-16,000001 - Consumidor,30,17997.72,0,8,1758,0,,14:45,,,,,,0,0,17997.72,0,0,,000001 - Consumidor
1,3549,2025-05-16,Venda Deposito Bancario,3,0,17997.72,8,1758,0,,14:45,,,,,,0,0,-17997.72,0,0,,Venda Deposito Bancario
1,3550,2025-05-14,000006 - MARIA DO SOCORRO CAVALCANTE CAM,30,17300,0,8,1759,0,,15:09,,,,,,0,0,17300,0,0,,000006 - MARIA DO SOCORRO CAVALCANTE CAM
1,3551,2025-05-14,Venda Deposito Bancario,3,0,17300,8,1759,0,,15:09,,,,,,0,0,-17300,0,0,,Venda Deposito Bancario
1,3552,2025-05-19,000001 - Consumidor,30,240,0,8,1760,0,,15:18,,,,,,0,0,240,0,0,,000001 - Consumidor
1,3553,2025-05-19,Venda Deposito Bancario,3,0,240,8,1760,0,,15:18,,,,,,0,0,-240,0,0,,Venda Deposito Bancario
1,3554,2025-05-19,000001 - Consumidor,30,1542,0,8,1761,0,,15:18,,,,,,0,0,1542,0,0,,000001 - Consumidor
1,3555,2025-05-19,Venda Deposito Bancario,3,0,1542,8,1761,0,,15:18,,,,,,0,0,-1542,0,0,,Venda Deposito Bancario
1,3556,2025-05-19,000001 - Consumidor,30,1542,0,8,1762,0,,15:20,,,,,,0,0,1542,0,0,,000001 - Consumidor
1,3557,2025-05-19,Venda Deposito Bancario,3,0,1542,8,1762,0,,15:20,,,,,,0,0,-1542,0,0,,Venda Deposito Bancario
1,3558,2025-05-19,000001 - Consumidor,30,5000,0,8,1763,0,,15:21,,,,,,0,0,5000,0,0,,000001 - Consumidor
1,3559,2025-05-19,Venda Deposito Bancario,3,0,5000,8,1763,0,,15:21,,,,,,0,0,-5000,0,0,,Venda Deposito Bancario
1,3560,2025-05-19,000001 - Consumidor,30,1746.82,0,8,1764,0,,15:33,,,,,,0,0,1746.82,0,0,,000001 - Consumidor
1,3561,2025-05-19,Venda Deposito Bancario,3,0,1746.82,8,1764,0,,15:33,,,,,,0,0,-1746.82,0,0,,Venda Deposito Bancario
1,3562,2025-05-20,000001 - Consumidor,30,2674.93,0,8,1765,0,,16:01,,,,,,0,0,2674.93,0,0,,000001 - Consumidor
1,3563,2025-05-20,Venda Deposito Bancario,3,0,2674.93,8,1765,0,,16:01,,,,,,0,0,-2674.93,0,0,,Venda Deposito Bancario
1,3564,2025-05-20,000001 - Consumidor,30,3963.94,0,8,1766,0,,16:02,,,,,,0,0,3963.94,0,0,,000001 - Consumidor
1,3565,2025-05-20,Venda Deposito Bancario,3,0,3963.94,8,1766,0,,16:02,,,,,,0,0,-3963.94,0,0,,Venda Deposito Bancario
1,3566,2025-05-20,000001 - Consumidor,30,3235.71,0,8,1767,0,,07:19,,,,,,0,0,3235.71,0,0,,000001 - Consumidor
1,3567,2025-05-20,Venda Deposito Bancario,3,0,3235.71,8,1767,0,,07:19,,,,,,0,0,-3235.71,0,0,,Venda Deposito Bancario
1,3568,2025-05-20,000001 - Consumidor,30,1319.27,0,8,1768,0,,07:20,,,,,,0,0,1319.27,0,0,,000001 - Consumidor
1,3569,2025-05-20,Venda Deposito Bancario,3,0,1319.27,8,1768,0,,07:20,,,,,,0,0,-1319.27,0,0,,Venda Deposito Bancario
1,3570,2025-05-20,000001 - Consumidor,30,3419.11,0,8,1769,0,,07:20,,,,,,0,0,3419.11,0,0,,000001 - Consumidor
1,3571,2025-05-20,Venda Deposito Bancario,3,0,3419.11,8,1769,0,,07:20,,,,,,0,0,-3419.11,0,0,,Venda Deposito Bancario
1,3572,2025-05-20,000001 - Consumidor,30,113.53,0,8,1770,0,,07:21,,,,,,0,0,113.53,0,0,,000001 - Consumidor
1,3573,2025-05-20,Venda Deposito Bancario,3,0,113.53,8,1770,0,,07:21,,,,,,0,0,-113.53,0,0,,Venda Deposito Bancario
1,3574,2025-05-20,000001 - Consumidor,30,113.53,0,8,1771,0,,07:22,,,,,,0,0,113.53,0,0,,000001 - Consumidor
1,3575,2025-05-20,Venda Deposito Bancario,3,0,113.53,8,1771,0,,07:22,,,,,,0,0,-113.53,0,0,,Venda Deposito Bancario
1,3576,2025-05-20,000001 - Consumidor,30,462.34,0,8,1772,0,,07:22,,,,,,0,0,462.34,0,0,,000001 - Consumidor
1,3577,2025-05-20,Venda Deposito Bancario,3,0,462.34,8,1772,0,,07:22,,,,,,0,0,-462.34,0,0,,Venda Deposito Bancario
1,3578,2025-05-20,000001 - Consumidor,30,288,0,8,1773,0,,07:33,,,,,,0,0,288,0,0,,000001 - Consumidor
1,3579,2025-05-20,Venda Deposito Bancario,3,0,288,8,1773,0,,07:33,,,,,,0,0,-288,0,0,,Venda Deposito Bancario
1,3580,2025-05-20,000001 - Consumidor,30,1433.86,0,8,1774,0,,07:34,,,,,,0,0,1433.86,0,0,,000001 - Consumidor
1,3581,2025-05-20,Venda Deposito Bancario,3,0,1433.86,8,1774,0,,07:34,,,,,,0,0,-1433.86,0,0,,Venda Deposito Bancario
1,3582,2025-05-21,000001 - Consumidor,30,2152.45,0,8,1775,0,,07:37,,,,,,0,0,2152.45,0,0,,000001 - Consumidor
1,3583,2025-05-21,Venda Deposito Bancario,3,0,2152.45,8,1775,0,,07:37,,,,,,0,0,-2152.45,0,0,,Venda Deposito Bancario
1,3584,2025-05-20,000001 - Consumidor,30,783.86,0,8,1776,0,,07:41,,,,,,0,0,783.86,0,0,,000001 - Consumidor
1,3585,2025-05-20,Venda Deposito Bancario,3,0,783.86,8,1776,0,,07:41,,,,,,0,0,-783.86,0,0,,Venda Deposito Bancario
1,3586,2025-05-20,000001 - Consumidor,30,2139.1,0,8,1777,0,,07:41,,,,,,0,0,2139.1,0,0,,000001 - Consumidor
1,3587,2025-05-20,Venda Deposito Bancario,3,0,2139.1,8,1777,0,,07:41,,,,,,0,0,-2139.1,0,0,,Venda Deposito Bancario
1,3588,2025-05-21,000001 - Consumidor,30,700,0,8,1778,0,,10:02,,,,,,0,0,700,0,0,,000001 - Consumidor
1,3589,2025-05-21,Venda Deposito Bancario,3,0,700,8,1778,0,,10:02,,,,,,0,0,-700,0,0,,Venda Deposito Bancario
1,3590,2025-05-22,000001 - Consumidor,30,7066.42,0,8,1779,0,,10:40,,,,,,0,0,7066.42,0,0,,000001 - Consumidor
1,3591,2025-05-22,Venda Deposito Bancario,3,0,7066.42,8,1779,0,,10:40,,,,,,0,0,-7066.42,0,0,,Venda Deposito Bancario
1,3592,2025-05-23,000001 - Consumidor,30,837.48,0,8,1780,0,,10:46,,,,,,0,0,837.48,0,0,,000001 - Consumidor
1,3593,2025-05-23,Venda Deposito Bancario,3,0,837.48,8,1780,0,,10:46,,,,,,0,0,-837.48,0,0,,Venda Deposito Bancario
1,3594,2025-05-23,000001 - Consumidor,30,837.48,0,8,1781,0,,10:50,,,,,,0,0,837.48,0,0,,000001 - Consumidor
1,3595,2025-05-23,Venda Deposito Bancario,3,0,837.48,8,1781,0,,10:50,,,,,,0,0,-837.48,0,0,,Venda Deposito Bancario
1,3596,2025-05-22,000001 - Consumidor,30,724.67,0,8,1782,0,,11:24,,,,,,0,0,724.67,0,0,,000001 - Consumidor
1,3597,2025-05-22,Venda Deposito Bancario,3,0,724.67,8,1782,0,,11:24,,,,,,0,0,-724.67,0,0,,Venda Deposito Bancario
1,3598,2025-05-22,000001 - Consumidor,30,3799.86,0,8,1783,0,,12:55,,,,,,0,0,3799.86,0,0,,000001 - Consumidor
1,3599,2025-05-22,Venda Deposito Bancario,3,0,3799.86,8,1783,0,,12:55,,,,,,0,0,-3799.86,0,0,,Venda Deposito Bancario
1,3600,2025-06-02,000001 - Consumidor,30,950,0,8,1784,0,,14:39,,,,,,0,0,950,0,0,,000001 - Consumidor
1,3601,2025-06-02,Venda Deposito Bancario,3,0,950,8,1784,0,,14:39,,,,,,0,0,-950,0,0,,Venda Deposito Bancario
1,3602,2025-06-02,000001 - Consumidor,30,60,0,8,1785,0,,14:50,,,,,,0,0,60,0,0,,000001 - Consumidor
1,3603,2025-06-02,Venda Deposito Bancario,3,0,60,8,1785,0,,14:50,,,,,,0,0,-60,0,0,,Venda Deposito Bancario
1,3604,2025-06-02,000001 - Consumidor,30,200,0,8,1786,0,,15:07,,,,,,0,0,200,0,0,,000001 - Consumidor
1,3605,2025-06-02,Venda Deposito Bancario,3,0,200,8,1786,0,,15:07,,,,,,0,0,-200,0,0,,Venda Deposito Bancario
1,3606,2025-06-02,000001 - Consumidor,30,30,0,8,1787,0,,15:08,,,,,,0,0,30,0,0,,000001 - Consumidor
1,3607,2025-06-02,Venda Deposito Bancario,3,0,30,8,1787,0,,15:08,,,,,,0,0,-30,0,0,,Venda Deposito Bancario
1,3608,2025-06-04,000007 - EDUCBANK PAGAMENTOS EDUCACIONAI,30,70440.09,0,8,1788,0,,09:14,,,,,,0,0,70440.09,0,0,,000007 - EDUCBANK PAGAMENTOS EDUCACIONAI
1,3609,2025-06-04,Venda Deposito Bancario,3,0,70440.09,8,1788,0,,09:14,,,,,,0,0,-70440.09,0,0,,Venda Deposito Bancario
1,3610,2025-06-04,000001 - Consumidor,30,500,0,8,1789,0,,09:42,,,,,,0,0,500,0,0,,000001 - Consumidor
1,3611,2025-06-04,Venda Deposito Bancario,3,0,500,8,1789,0,,09:42,,,,,,0,0,-500,0,0,,Venda Deposito Bancario
1,3612,2025-06-05,000007 - EDUCBANK PAGAMENTOS EDUCACIONAI,30,178125.34,0,8,1790,0,,10:15,,,,,,0,0,178125.34,0,0,,000007 - EDUCBANK PAGAMENTOS EDUCACIONAI
1,3613,2025-06-05,Venda Deposito Bancario,3,0,178125.34,8,1790,0,,10:15,,,,,,0,0,-178125.34,0,0,,Venda Deposito Bancario
1,3614,2025-06-05,000007 - EDUCBANK PAGAMENTOS EDUCACIONAI,30,47959.61,0,8,1791,0,,10:26,,,,,,0,0,47959.61,0,0,,000007 - EDUCBANK PAGAMENTOS EDUCACIONAI
1,3615,2025-06-05,Venda Deposito Bancario,3,0,47959.61,8,1791,0,,10:26,,,,,,0,0,-47959.61,0,0,,Venda Deposito Bancario
1,3616,2025-06-09,000006 - MARIA DO SOCORRO CAVALCANTE CAM,30,1200,0,8,1792,0,,11:20,,,,,,0,0,1200,0,0,,000006 - MARIA DO SOCORRO CAVALCANTE CAM
1,3617,2025-06-09,Venda Deposito Bancario,3,0,1200,8,1792,0,,11:20,,,,,,0,0,-1200,0,0,,Venda Deposito Bancario
1,3618,2025-06-10,000001 - Consumidor,30,605.85,0,8,1793,0,,11:26,,,,,,0,0,605.85,0,0,,000001 - Consumidor
1,3619,2025-06-10,Venda Deposito Bancario,3,0,605.85,8,1793,0,,11:26,,,,,,0,0,-605.85,0,0,,Venda Deposito Bancario
1,3620,2025-06-10,000001 - Consumidor,30,531,0,8,1794,0,,11:27,,,,,,0,0,531,0,0,,000001 - Consumidor
1,3621,2025-06-10,Venda Deposito Bancario,3,0,531,8,1794,0,,11:27,,,,,,0,0,-531,0,0,,Venda Deposito Bancario
1,3622,2025-06-10,000001 - Consumidor,30,785.3,0,8,1795,0,,12:56,,,,,,0,0,785.3,0,0,,000001 - Consumidor
1,3623,2025-06-10,Venda Deposito Bancario,3,0,785.3,8,1795,0,,12:56,,,,,,0,0,-785.3,0,0,,Venda Deposito Bancario
1,3624,2025-06-10,000006 - MARIA DO SOCORRO CAVALCANTE CAM,30,500,0,8,1796,0,,13:05,,,,,,0,0,500,0,0,,000006 - MARIA DO SOCORRO CAVALCANTE CAM
1,3625,2025-06-10,Venda Deposito Bancario,3,0,500,8,1796,0,,13:05,,,,,,0,0,-500,0,0,,Venda Deposito Bancario
1,3626,2025-06-06,000006 - MARIA DO SOCORRO CAVALCANTE CAM,30,5000,0,8,1797,0,,13:52,,,,,,0,0,5000,0,0,,000006 - MARIA DO SOCORRO CAVALCANTE CAM
1,3627,2025-06-06,Venda Deposito Bancario,3,0,5000,8,1797,0,,13:52,,,,,,0,0,-5000,0,0,,Venda Deposito Bancario
1,3628,2025-06-09,000006 - MARIA DO SOCORRO CAVALCANTE CAM,30,2628,0,8,1798,0,,13:55,,,,,,0,0,2628,0,0,,000006 - MARIA DO SOCORRO CAVALCANTE CAM
1,3629,2025-06-09,Venda Deposito Bancario,3,0,2628,8,1798,0,,13:55,,,,,,0,0,-2628,0,0,,Venda Deposito Bancario
1,3630,2025-06-11,000001 - Consumidor,30,1743.68,0,8,1799,0,,14:16,,,,,,0,0,1743.68,0,0,,000001 - Consumidor
1,3631,2025-06-11,Venda Deposito Bancario,3,0,1743.68,8,1799,0,,14:16,,,,,,0,0,-1743.68,0,0,,Venda Deposito Bancario
1,3632,2025-06-12,000001 - Consumidor,30,1399.56,0,8,1800,0,,14:25,,,,,,0,0,1399.56,0,0,,000001 - Consumidor
1,3633,2025-06-12,Venda Deposito Bancario,3,0,1399.56,8,1800,0,,14:25,,,,,,0,0,-1399.56,0,0,,Venda Deposito Bancario
1,3634,2025-06-16,000001 - Consumidor,30,12,0,8,1801,0,,15:15,,,,,,0,0,12,0,0,,000001 - Consumidor
1,3635,2025-06-16,Venda Deposito Bancario,3,0,12,8,1801,0,,15:15,,,,,,0,0,-12,0,0,,Venda Deposito Bancario
1,3636,2025-06-16,000001 - Consumidor,30,15,0,8,1802,0,,15:15,,,,,,0,0,15,0,0,,000001 - Consumidor
1,3637,2025-06-16,Venda Deposito Bancario,3,0,15,8,1802,0,,15:15,,,,,,0,0,-15,0,0,,Venda Deposito Bancario
1,3638,2025-06-16,000001 - Consumidor,30,16,0,8,1803,0,,15:15,,,,,,0,0,16,0,0,,000001 - Consumidor
1,3639,2025-06-16,Venda Deposito Bancario,3,0,16,8,1803,0,,15:15,,,,,,0,0,-16,0,0,,Venda Deposito Bancario
1,3640,2025-06-16,000001 - Consumidor,30,8,0,8,1804,0,,15:16,,,,,,0,0,8,0,0,,000001 - Consumidor
1,3641,2025-06-16,Venda Deposito Bancario,3,0,8,8,1804,0,,15:16,,,,,,0,0,-8,0,0,,Venda Deposito Bancario
1,3642,2025-06-16,000001 - Consumidor,30,28,0,8,1805,0,,15:16,,,,,,0,0,28,0,0,,000001 - Consumidor
1,3643,2025-06-16,Venda Deposito Bancario,3,0,28,8,1805,0,,15:16,,,,,,0,0,-28,0,0,,Venda Deposito Bancario
1,3644,2025-06-16,000001 - Consumidor,30,4,0,8,1806,0,,15:16,,,,,,0,0,4,0,0,,000001 - Consumidor
1,3645,2025-06-16,Venda Deposito Bancario,3,0,4,8,1806,0,,15:16,,,,,,0,0,-4,0,0,,Venda Deposito Bancario
1,3646,2025-06-16,000001 - Consumidor,30,1,0,8,1807,0,,15:17,,,,,,0,0,1,0,0,,000001 - Consumidor
1,3647,2025-06-16,Venda Deposito Bancario,3,0,1,8,1807,0,,15:17,,,,,,0,0,-1,0,0,,Venda Deposito Bancario
1,3648,2025-06-16,000001 - Consumidor,30,10,0,8,1808,0,,15:17,,,,,,0,0,10,0,0,,000001 - Consumidor
1,3649,2025-06-16,Venda Deposito Bancario,3,0,10,8,1808,0,,15:17,,,,,,0,0,-10,0,0,,Venda Deposito Bancario
1,3650,2025-06-16,000001 - Consumidor,30,20,0,8,1809,0,,15:17,,,,,,0,0,20,0,0,,000001 - Consumidor
1,3651,2025-06-16,Venda Deposito Bancario,3,0,20,8,1809,0,,15:17,,,,,,0,0,-20,0,0,,Venda Deposito Bancario
1,3652,2025-06-16,000001 - Consumidor,30,51,0,8,1810,0,,15:20,,,,,,0,0,51,0,0,,000001 - Consumidor
1,3653,2025-06-16,Venda Deposito Bancario,3,0,51,8,1810,0,,15:20,,,,,,0,0,-51,0,0,,Venda Deposito Bancario
1,3654,2025-06-16,000001 - Consumidor,30,30,0,8,1811,0,,15:20,,,,,,0,0,30,0,0,,000001 - Consumidor
1,3655,2025-06-16,Venda Deposito Bancario,3,0,30,8,1811,0,,15:20,,,,,,0,0,-30,0,0,,Venda Deposito Bancario
